SYS_LOC_CODE,SAMPLE_DATE,SAMPLE_TYPE_CODE,STREAM_CODE,ANALYTIC_METHOD,FRACTION,REPORT_RESULT_VALUE,DETECT_FLAG,CHEMICAL_NAME,METHOD_DETECTION_LIMIT,REPORTING_DETECTION_LIMIT,RESULT_NUMERIC,RESULT_UNIT,DETECTION_LIMIT_UNIT,LOC_COUNTY_CODE,SAMPLE_METHOD,LOC_MAJOR_BASIN,LOC_DESC,VALUE_TYPE,LONGITUDE,LATITUDE,date,year,month,month_name,WID,HUC 8
S001-255,41157,Sample,07010205-508,D516,Total,37.2,Y,Sulfate,0.0322,3,37.2,mg/L,mg/L,Wright,G,7010205,"S FK CROW R AT BRIDGE AVE IN DELANO, MN",Actual,-93.789722,45.041944,41157,2012,9,September,07010205-508,07010205
S001-255,41171,Sample,07010205-508,D516,Total,53.4,Y,Sulfate,0.0322,3,53.4,mg/L,mg/L,Wright,G,7010205,"S FK CROW R AT BRIDGE AVE IN DELANO, MN",Actual,-93.789722,45.041944,41171,2012,9,September,07010205-508,07010205
S001-255,41522,Sample,07010205-508,300.1,Total,56.3,Y,Sulfate,NA,1,56.3,mg/L,mg/L,Wright,G,7010205,"S FK CROW R AT BRIDGE AVE IN DELANO, MN",Actual,-93.789722,45.041944,41522,2013,9,September,07010205-508,07010205
S001-255,41550,Sample,07010205-508,300.1,Total,52.2,Y,Sulfate,NA,1,52.2,mg/L,mg/L,Wright,G,7010205,"S FK CROW R AT BRIDGE AVE IN DELANO, MN",Actual,-93.789722,45.041944,41550,2013,10,October,07010205-508,07010205
S001-731,41550,Sample,07010205-508,300.1,Total,69.9,Y,Sulfate,NA,1,69.9,mg/L,mg/L,Carver,G,7010205,"S FK CROW R AT BR ON CSAH 32, 2.5 MI SE OF NEW GERMANY, MN",Actual,-93.943194,44.855,41550,2013,10,October,07010205-508,07010205
S001-801,41550,Sample,07010205-508,300.1,Total,57.1,Y,Sulfate,NA,1,57.1,mg/L,mg/L,Carver,G,7010205,"CROW RIVER, S FK AT OLD MILL PARK IN WATERTOWN",Actual,-93.846306,44.963194,41550,2013,10,October,07010205-508,07010205
S007-585,41586,Sample,07010205-508,300.1,Total,80.7,Y,Sulfate,NA,1,80.7,mg/L,mg/L,Wright,G,7010205,"CROW R, SF AT BRG ON USTH 12 IN DELANO, MN",Actual,-93.787899,45.035643,41586,2013,11,November,07010205-508,07010205
S007-734,41586,Sample,07010205-508,300.1,Total,71.8,Y,Sulfate,NA,1,71.8,mg/L,mg/L,Wright,G,7010205,"CROW R, SF ALONG CSAH 16, 1 MI NE OF WATERTOWN, MN",Actual,-93.82496,44.978362,41586,2013,11,November,07010205-508,07010205
S007-735,41586,Sample,07010205-508,300.1,Total,76.2,Y,Sulfate,NA,1,76.2,mg/L,mg/L,Wright,G,7010205,"CROW RIVER, SF AT FARMINGTON AVE., JUST N OF DELANO, MN",Actual,-93.777122,45.057697,41586,2013,11,November,07010205-508,07010205
S001-801,41739,Sample,07010205-508,300.1,Total,38,Y,Sulfate,NA,1,38,mg/L,mg/L,Carver,G,7010205,"CROW RIVER, S FK AT OLD MILL PARK IN WATERTOWN",Actual,-93.846306,44.963194,41739,2014,4,April,07010205-508,07010205
S001-255,41759,Sample,07010205-508,300.1,Total,34.8,Y,Sulfate,NA,1,34.8,mg/L,mg/L,Wright,G,7010205,"S FK CROW R AT BRIDGE AVE IN DELANO, MN",Actual,-93.789722,45.041944,41759,2014,4,April,07010205-508,07010205
S001-255,41827,Sample,07010205-508,300.1,Total,40.9,Y,Sulfate,NA,1,40.9,mg/L,mg/L,Wright,G,7010205,"S FK CROW R AT BRIDGE AVE IN DELANO, MN",Actual,-93.789722,45.041944,41827,2014,7,July,07010205-508,07010205
S001-801,41920,Sample,07010205-508,300.1,Total,66,Y,Sulfate,NA,1,66,mg/L,mg/L,Carver,G,7010205,"CROW RIVER, S FK AT OLD MILL PARK IN WATERTOWN",Actual,-93.846306,44.963194,41920,2014,10,October,07010205-508,07010205
S007-734,41920,Sample,07010205-508,300.1,Total,66.1,Y,Sulfate,NA,1,66.1,mg/L,mg/L,Wright,G,7010205,"CROW R, SF ALONG CSAH 16, 1 MI NE OF WATERTOWN, MN",Actual,-93.82496,44.978362,41920,2014,10,October,07010205-508,07010205
S001-255,41933,Sample,07010205-508,300.1,Total,69,Y,Sulfate,NA,1,69,mg/L,mg/L,Wright,G,7010205,"S FK CROW R AT BRIDGE AVE IN DELANO, MN",Actual,-93.789722,45.041944,41933,2014,10,October,07010205-508,07010205
S001-255,42850,Sample,07010205-508,300.1,Total,108,Y,Sulfate,0.15,0.5,108,mg/L,mg/L,Wright,Unknown,7010205,"S FK CROW R AT BRIDGE AVE IN DELANO, MN",Actual,-93.789722,45.041944,42850,2017,4,April,07010205-508,07010205
S001-255,42943,Sample,07010205-508,300.1,Total,49.9,Y,Sulfate,0.17,0.5,49.9,mg/L,mg/L,Wright,Unknown,7010205,"S FK CROW R AT BRIDGE AVE IN DELANO, MN",Actual,-93.789722,45.041944,42943,2017,7,July,07010205-508,07010205
S001-255,43025,Sample,07010205-508,300.1,Total,45.2,Y,Sulfate,1.7,5,45.2,mg/L,mg/L,Wright,Unknown,7010205,"S FK CROW R AT BRIDGE AVE IN DELANO, MN",Actual,-93.789722,45.041944,43025,2017,10,October,07010205-508,07010205
S001-514,41031,Sample,07010205-510,D516,Total,63,Y,Sulfate,0.0322,3,63,mg/L,mg/L,Mcleod,G,7010205,"S FK CROW R AT AIRPORT RD BRG, 1.5 SE OF HUTCHINSON, MN",Actual,-94.337194,44.863,41031,2012,5,May,07010205-510,07010205
S001-514,41052,Sample,07010205-510,D516,Total,65.4,Y,Sulfate,0.0322,3,65.4,mg/L,mg/L,Mcleod,G,7010205,"S FK CROW R AT AIRPORT RD BRG, 1.5 SE OF HUTCHINSON, MN",Actual,-94.337194,44.863,41052,2012,5,May,07010205-510,07010205
S001-514,41066,Sample,07010205-510,D516,Total,67.4,Y,Sulfate,0.0322,3,67.4,mg/L,mg/L,Mcleod,G,7010205,"S FK CROW R AT AIRPORT RD BRG, 1.5 SE OF HUTCHINSON, MN",Actual,-94.337194,44.863,41066,2012,6,June,07010205-510,07010205
S001-514,41087,Sample,07010205-510,D516,Total,50,Y,Sulfate,0.0322,3,50,mg/L,mg/L,Mcleod,G,7010205,"S FK CROW R AT AIRPORT RD BRG, 1.5 SE OF HUTCHINSON, MN",Actual,-94.337194,44.863,41087,2012,6,June,07010205-510,07010205
S001-514,41101,Sample,07010205-510,D516,Total,58.4,Y,Sulfate,0.0322,3,58.4,mg/L,mg/L,Mcleod,G,7010205,"S FK CROW R AT AIRPORT RD BRG, 1.5 SE OF HUTCHINSON, MN",Actual,-94.337194,44.863,41101,2012,7,July,07010205-510,07010205
S001-514,41115,Sample,07010205-510,D516,Total,46,Y,Sulfate,0.0322,3,46,mg/L,mg/L,Mcleod,G,7010205,"S FK CROW R AT AIRPORT RD BRG, 1.5 SE OF HUTCHINSON, MN",Actual,-94.337194,44.863,41115,2012,7,July,07010205-510,07010205
S001-514,41136,Sample,07010205-510,D516,Total,46.8,Y,Sulfate,0.0322,3,46.8,mg/L,mg/L,Mcleod,G,7010205,"S FK CROW R AT AIRPORT RD BRG, 1.5 SE OF HUTCHINSON, MN",Actual,-94.337194,44.863,41136,2012,8,August,07010205-510,07010205
S001-514,41150,Sample,07010205-510,D516,Total,61,Y,Sulfate,0.0322,3,61,mg/L,mg/L,Mcleod,G,7010205,"S FK CROW R AT AIRPORT RD BRG, 1.5 SE OF HUTCHINSON, MN",Actual,-94.337194,44.863,41150,2012,8,August,07010205-510,07010205
S001-514,41157,Sample,07010205-510,D516,Total,81.9,Y,Sulfate,0.0322,3,81.9,mg/L,mg/L,Mcleod,G,7010205,"S FK CROW R AT AIRPORT RD BRG, 1.5 SE OF HUTCHINSON, MN",Actual,-94.337194,44.863,41157,2012,9,September,07010205-510,07010205
S001-514,41171,Sample,07010205-510,D516,Total,83.9,Y,Sulfate,0.0322,3,83.9,mg/L,mg/L,Mcleod,G,7010205,"S FK CROW R AT AIRPORT RD BRG, 1.5 SE OF HUTCHINSON, MN",Actual,-94.337194,44.863,41171,2012,9,September,07010205-510,07010205
S001-514,41522,Sample,07010205-510,300.1,Total,83.7,Y,Sulfate,NA,1,83.7,mg/L,mg/L,Mcleod,G,7010205,"S FK CROW R AT AIRPORT RD BRG, 1.5 SE OF HUTCHINSON, MN",Actual,-94.337194,44.863,41522,2013,9,September,07010205-510,07010205
S000-394,41550,Sample,07010205-510,300.1,Total,74.3,Y,Sulfate,NA,1,74.3,mg/L,mg/L,Mcleod,G,7010205,S FK CROW R AT CSAH-11 3 MI NE OF BISCAY,Actual,-94.216083,44.841389,41550,2013,10,October,07010205-510,07010205
S001-514,41550,Sample,07010205-510,300.1,Total,57.5,Y,Sulfate,NA,1,57.5,mg/L,mg/L,Mcleod,G,7010205,"S FK CROW R AT AIRPORT RD BRG, 1.5 SE OF HUTCHINSON, MN",Actual,-94.337194,44.863,41550,2013,10,October,07010205-510,07010205
S001-514,41586,Sample,07010205-510,300.1,Total,56.7,Y,Sulfate,NA,1,56.7,mg/L,mg/L,Mcleod,G,7010205,"S FK CROW R AT AIRPORT RD BRG, 1.5 SE OF HUTCHINSON, MN",Actual,-94.337194,44.863,41586,2013,11,November,07010205-510,07010205
S001-514,41920,Sample,07010205-510,300.1,Total,67.5,Y,Sulfate,NA,1,67.5,mg/L,mg/L,Mcleod,G,7010205,"S FK CROW R AT AIRPORT RD BRG, 1.5 SE OF HUTCHINSON, MN",Actual,-94.337194,44.863,41920,2014,10,October,07010205-510,07010205
S001-443,41031,Sample,07010205-511,D516,Total,61.3,Y,Sulfate,0.0322,3,61.3,mg/L,mg/L,Mcleod,G,7010205,"S FK CROW R AT CR-9, 0.5 MI SE OF LESTER PRAIRIE, MN",Actual,-94.030389,44.879111,41031,2012,5,May,07010205-511,07010205
S001-443,41052,Sample,07010205-511,D516,Total,57.1,Y,Sulfate,0.0322,3,57.1,mg/L,mg/L,Mcleod,G,7010205,"S FK CROW R AT CR-9, 0.5 MI SE OF LESTER PRAIRIE, MN",Actual,-94.030389,44.879111,41052,2012,5,May,07010205-511,07010205
S001-443,41066,Sample,07010205-511,D516,Total,63.4,Y,Sulfate,0.0322,3,63.4,mg/L,mg/L,Mcleod,G,7010205,"S FK CROW R AT CR-9, 0.5 MI SE OF LESTER PRAIRIE, MN",Actual,-94.030389,44.879111,41066,2012,6,June,07010205-511,07010205
S001-443,41087,Sample,07010205-511,D516,Total,40.5,Y,Sulfate,0.0322,3,40.5,mg/L,mg/L,Mcleod,G,7010205,"S FK CROW R AT CR-9, 0.5 MI SE OF LESTER PRAIRIE, MN",Actual,-94.030389,44.879111,41087,2012,6,June,07010205-511,07010205
S001-443,41101,Sample,07010205-511,D516,Total,62.1,Y,Sulfate,0.0322,3,62.1,mg/L,mg/L,Mcleod,G,7010205,"S FK CROW R AT CR-9, 0.5 MI SE OF LESTER PRAIRIE, MN",Actual,-94.030389,44.879111,41101,2012,7,July,07010205-511,07010205
S001-443,41115,Sample,07010205-511,D516,Total,51.6,Y,Sulfate,0.0322,3,51.6,mg/L,mg/L,Mcleod,G,7010205,"S FK CROW R AT CR-9, 0.5 MI SE OF LESTER PRAIRIE, MN",Actual,-94.030389,44.879111,41115,2012,7,July,07010205-511,07010205
S001-443,41136,Sample,07010205-511,D516,Total,58.6,Y,Sulfate,0.0322,3,58.6,mg/L,mg/L,Mcleod,G,7010205,"S FK CROW R AT CR-9, 0.5 MI SE OF LESTER PRAIRIE, MN",Actual,-94.030389,44.879111,41136,2012,8,August,07010205-511,07010205
S001-443,41150,Sample,07010205-511,D516,Total,61.3,Y,Sulfate,0.0322,3,61.3,mg/L,mg/L,Mcleod,G,7010205,"S FK CROW R AT CR-9, 0.5 MI SE OF LESTER PRAIRIE, MN",Actual,-94.030389,44.879111,41150,2012,8,August,07010205-511,07010205
S001-443,41157,Sample,07010205-511,D516,Total,84.7,Y,Sulfate,0.0322,3,84.7,mg/L,mg/L,Mcleod,G,7010205,"S FK CROW R AT CR-9, 0.5 MI SE OF LESTER PRAIRIE, MN",Actual,-94.030389,44.879111,41157,2012,9,September,07010205-511,07010205
S001-443,41171,Sample,07010205-511,D516,Total,59.5,Y,Sulfate,0.0322,3,59.5,mg/L,mg/L,Mcleod,G,7010205,"S FK CROW R AT CR-9, 0.5 MI SE OF LESTER PRAIRIE, MN",Actual,-94.030389,44.879111,41171,2012,9,September,07010205-511,07010205
S006-688,41550,Sample,07010205-511,300.1,Total,73,Y,Sulfate,NA,1,73,mg/L,mg/L,Mcleod,G,7010205,"CROW R, SF, .3 MI DWNSTR OF CR-63, 1.5 MI SW OF LESTER PRAIRIE, MN",Actual,-94.06495,44.87244,41550,2013,10,October,07010205-511,07010205
S001-443,41729,Sample,07010205-511,300.1,Total,33.1,Y,Sulfate,NA,1,33.1,mg/L,mg/L,Mcleod,G,7010205,"S FK CROW R AT CR-9, 0.5 MI SE OF LESTER PRAIRIE, MN",Actual,-94.030389,44.879111,41729,2014,3,March,07010205-511,07010205
S006-688,41739,Sample,07010205-511,300.1,Total,36.3,Y,Sulfate,NA,1,36.3,mg/L,mg/L,Mcleod,G,7010205,"CROW R, SF, .3 MI DWNSTR OF CR-63, 1.5 MI SW OF LESTER PRAIRIE, MN",Actual,-94.06495,44.87244,41739,2014,4,April,07010205-511,07010205
S001-443,41774,Sample,07010205-511,300.1,Total,56.5,Y,Sulfate,NA,1,56.5,mg/L,mg/L,Mcleod,G,7010205,"S FK CROW R AT CR-9, 0.5 MI SE OF LESTER PRAIRIE, MN",Actual,-94.030389,44.879111,41774,2014,5,May,07010205-511,07010205
S000-409,41885,Sample,07010205-511,300.1,Total,53.4,Y,Sulfate,NA,1,53.4,mg/L,mg/L,Mcleod,G,7010205,S FK CROW R AT CSAH-2 5 MI NE OF BISCAY,Actual,-94.171917,44.845833,41885,2014,9,September,07010205-511,07010205
S001-443,41920,Sample,07010205-511,300.1,Total,67.5,Y,Sulfate,NA,1,67.5,mg/L,mg/L,Mcleod,G,7010205,"S FK CROW R AT CR-9, 0.5 MI SE OF LESTER PRAIRIE, MN",Actual,-94.030389,44.879111,41920,2014,10,October,07010205-511,07010205
S006-688,41920,Sample,07010205-511,300.1,Total,68.1,Y,Sulfate,NA,1,68.1,mg/L,mg/L,Mcleod,G,7010205,"CROW R, SF, .3 MI DWNSTR OF CR-63, 1.5 MI SW OF LESTER PRAIRIE, MN",Actual,-94.06495,44.87244,41920,2014,10,October,07010205-511,07010205
S002-016,41031,Sample,07010205-513,D516,Total,42.7,Y,Sulfate,0.0322,3,42.7,mg/L,mg/L,Renville,G,7010205,"JD #15, 2 MI W OF CSAH-20, 3 1/2 MI NE OF BUFFALO LAKE",Actual,-94.559,44.7658,41031,2012,5,May,07010205-513,07010205
S002-016,41052,Sample,07010205-513,D516,Total,135,Y,Sulfate,0.0322,3,135,mg/L,mg/L,Renville,G,7010205,"JD #15, 2 MI W OF CSAH-20, 3 1/2 MI NE OF BUFFALO LAKE",Actual,-94.559,44.7658,41052,2012,5,May,07010205-513,07010205
S002-016,41066,Sample,07010205-513,D516,Total,164,Y,Sulfate,0.0322,3,164,mg/L,mg/L,Renville,G,7010205,"JD #15, 2 MI W OF CSAH-20, 3 1/2 MI NE OF BUFFALO LAKE",Actual,-94.559,44.7658,41066,2012,6,June,07010205-513,07010205
S002-016,41087,Sample,07010205-513,D516,Total,125,Y,Sulfate,0.0322,3,125,mg/L,mg/L,Renville,G,7010205,"JD #15, 2 MI W OF CSAH-20, 3 1/2 MI NE OF BUFFALO LAKE",Actual,-94.559,44.7658,41087,2012,6,June,07010205-513,07010205
S002-016,41101,Sample,07010205-513,D516,Total,170,Y,Sulfate,0.0322,3,170,mg/L,mg/L,Renville,G,7010205,"JD #15, 2 MI W OF CSAH-20, 3 1/2 MI NE OF BUFFALO LAKE",Actual,-94.559,44.7658,41101,2012,7,July,07010205-513,07010205
S002-016,41115,Sample,07010205-513,D516,Total,83.1,Y,Sulfate,0.0322,3,83.1,mg/L,mg/L,Renville,G,7010205,"JD #15, 2 MI W OF CSAH-20, 3 1/2 MI NE OF BUFFALO LAKE",Actual,-94.559,44.7658,41115,2012,7,July,07010205-513,07010205
S002-016,41136,Sample,07010205-513,D516,Total,130,Y,Sulfate,0.0322,3,130,mg/L,mg/L,Renville,G,7010205,"JD #15, 2 MI W OF CSAH-20, 3 1/2 MI NE OF BUFFALO LAKE",Actual,-94.559,44.7658,41136,2012,8,August,07010205-513,07010205
S002-016,41150,Sample,07010205-513,D516,Total,148,Y,Sulfate,0.0322,3,148,mg/L,mg/L,Renville,G,7010205,"JD #15, 2 MI W OF CSAH-20, 3 1/2 MI NE OF BUFFALO LAKE",Actual,-94.559,44.7658,41150,2012,8,August,07010205-513,07010205
S002-016,41157,Sample,07010205-513,D516,Total,153,Y,Sulfate,0.0322,3,153,mg/L,mg/L,Renville,G,7010205,"JD #15, 2 MI W OF CSAH-20, 3 1/2 MI NE OF BUFFALO LAKE",Actual,-94.559,44.7658,41157,2012,9,September,07010205-513,07010205
S002-016,41171,Sample,07010205-513,D516,Total,158,Y,Sulfate,0.0322,3,158,mg/L,mg/L,Renville,G,7010205,"JD #15, 2 MI W OF CSAH-20, 3 1/2 MI NE OF BUFFALO LAKE",Actual,-94.559,44.7658,41171,2012,9,September,07010205-513,07010205
S007-616,41556,Sample,07010205-513,300.1,Total,164,Y,Sulfate,NA,1,164,mg/L,mg/L,Renville,G,7010205,"JD 15 AT 540TH ST., 2 MI NE OF BUFFALO LAKE, MN",Actual,-94.579389,44.755472,41556,2013,10,October,07010205-513,07010205
S007-616,41586,Sample,07010205-513,300.1,Total,198,Y,Sulfate,NA,1,198,mg/L,mg/L,Renville,G,7010205,"JD 15 AT 540TH ST., 2 MI NE OF BUFFALO LAKE, MN",Actual,-94.579389,44.755472,41586,2013,11,November,07010205-513,07010205
S007-616,41729,Sample,07010205-513,300.1,Total,55.9,Y,Sulfate,NA,1,55.9,mg/L,mg/L,Renville,G,7010205,"JD 15 AT 540TH ST., 2 MI NE OF BUFFALO LAKE, MN",Actual,-94.579389,44.755472,41729,2014,3,March,07010205-513,07010205
S007-616,41774,Sample,07010205-513,300.1,Total,205,Y,Sulfate,NA,1,205,mg/L,mg/L,Renville,G,7010205,"JD 15 AT 540TH ST., 2 MI NE OF BUFFALO LAKE, MN",Actual,-94.579389,44.755472,41774,2014,5,May,07010205-513,07010205
S006-991,41031,Sample,07010205-572,D516,Total,29.8,Y,Sulfate,0.0322,3,29.8,mg/L,mg/L,Carver,G,7010205,"JD-1 AT CSAH-33, 2.5 MI N OF NEW GERMANY, MN",Actual,-93.971172,44.920006,41031,2012,5,May,07010205-572,07010205
S006-991,41052,Sample,07010205-572,D516,Total,21.2,Y,Sulfate,0.0322,3,21.2,mg/L,mg/L,Carver,G,7010205,"JD-1 AT CSAH-33, 2.5 MI N OF NEW GERMANY, MN",Actual,-93.971172,44.920006,41052,2012,5,May,07010205-572,07010205
S006-991,41066,Sample,07010205-572,D516,Total,5.81,Y,Sulfate,0.0322,3,5.81,mg/L,mg/L,Carver,G,7010205,"JD-1 AT CSAH-33, 2.5 MI N OF NEW GERMANY, MN",Actual,-93.971172,44.920006,41066,2012,6,June,07010205-572,07010205
S006-991,41087,Sample,07010205-572,D516,Total,4.22,Y,Sulfate,0.0322,3,4.22,mg/L,mg/L,Carver,G,7010205,"JD-1 AT CSAH-33, 2.5 MI N OF NEW GERMANY, MN",Actual,-93.971172,44.920006,41087,2012,6,June,07010205-572,07010205
S006-991,41101,Sample,07010205-572,D516,Total,4.63,Y,Sulfate,0.0322,3,4.63,mg/L,mg/L,Carver,G,7010205,"JD-1 AT CSAH-33, 2.5 MI N OF NEW GERMANY, MN",Actual,-93.971172,44.920006,41101,2012,7,July,07010205-572,07010205
S006-991,41115,Sample,07010205-572,D516,Total,8.99,Y,Sulfate,0.0322,3,8.99,mg/L,mg/L,Carver,G,7010205,"JD-1 AT CSAH-33, 2.5 MI N OF NEW GERMANY, MN",Actual,-93.971172,44.920006,41115,2012,7,July,07010205-572,07010205
S006-991,41136,Sample,07010205-572,D516,Total,3,N,Sulfate,0.0322,3,NA,mg/L,mg/L,Carver,G,7010205,"JD-1 AT CSAH-33, 2.5 MI N OF NEW GERMANY, MN",Actual,-93.971172,44.920006,41136,2012,8,August,07010205-572,07010205
S006-991,41150,Sample,07010205-572,D516,Total,6.97,Y,Sulfate,0.0322,3,6.97,mg/L,mg/L,Carver,G,7010205,"JD-1 AT CSAH-33, 2.5 MI N OF NEW GERMANY, MN",Actual,-93.971172,44.920006,41150,2012,8,August,07010205-572,07010205
S006-991,41157,Sample,07010205-572,D516,Total,5.28,Y,Sulfate,0.0322,3,5.28,mg/L,mg/L,Carver,G,7010205,"JD-1 AT CSAH-33, 2.5 MI N OF NEW GERMANY, MN",Actual,-93.971172,44.920006,41157,2012,9,September,07010205-572,07010205
S006-991,41178,Sample,07010205-572,D516,Total,21.2,Y,Sulfate,0.0322,3,21.2,mg/L,mg/L,Carver,G,7010205,"JD-1 AT CSAH-33, 2.5 MI N OF NEW GERMANY, MN",Actual,-93.971172,44.920006,41178,2012,9,September,07010205-572,07010205
S000-579,41031,Sample,07010205-638,D516,Total,68.4,Y,Sulfate,0.0322,3,68.4,mg/L,mg/L,Mcleod,G,7010205,BUFFALO CK AT N/S ROAD IN S24 4.5 MI N OF PLATO,Actual,-94.02025,44.841,41031,2012,5,May,07010205-638,07010205
S000-579,41052,Sample,07010205-638,D516,Total,89.4,Y,Sulfate,0.0322,3,89.4,mg/L,mg/L,Mcleod,G,7010205,BUFFALO CK AT N/S ROAD IN S24 4.5 MI N OF PLATO,Actual,-94.02025,44.841,41052,2012,5,May,07010205-638,07010205
S000-579,41066,Sample,07010205-638,D516,Total,71.5,Y,Sulfate,0.0322,3,71.5,mg/L,mg/L,Mcleod,G,7010205,BUFFALO CK AT N/S ROAD IN S24 4.5 MI N OF PLATO,Actual,-94.02025,44.841,41066,2012,6,June,07010205-638,07010205
S000-579,41087,Sample,07010205-638,D516,Total,67.5,Y,Sulfate,0.0322,3,67.5,mg/L,mg/L,Mcleod,G,7010205,BUFFALO CK AT N/S ROAD IN S24 4.5 MI N OF PLATO,Actual,-94.02025,44.841,41087,2012,6,June,07010205-638,07010205
S000-579,41101,Sample,07010205-638,D516,Total,58.7,Y,Sulfate,0.0322,3,58.7,mg/L,mg/L,Mcleod,G,7010205,BUFFALO CK AT N/S ROAD IN S24 4.5 MI N OF PLATO,Actual,-94.02025,44.841,41101,2012,7,July,07010205-638,07010205
S000-579,41115,Sample,07010205-638,D516,Total,45,Y,Sulfate,0.0322,3,45,mg/L,mg/L,Mcleod,G,7010205,BUFFALO CK AT N/S ROAD IN S24 4.5 MI N OF PLATO,Actual,-94.02025,44.841,41115,2012,7,July,07010205-638,07010205
S000-579,41136,Sample,07010205-638,D516,Total,51.6,Y,Sulfate,0.0322,3,51.6,mg/L,mg/L,Mcleod,G,7010205,BUFFALO CK AT N/S ROAD IN S24 4.5 MI N OF PLATO,Actual,-94.02025,44.841,41136,2012,8,August,07010205-638,07010205
S000-579,41150,Sample,07010205-638,D516,Total,60,Y,Sulfate,0.0322,3,60,mg/L,mg/L,Mcleod,G,7010205,BUFFALO CK AT N/S ROAD IN S24 4.5 MI N OF PLATO,Actual,-94.02025,44.841,41150,2012,8,August,07010205-638,07010205
S000-579,41157,Sample,07010205-638,D516,Total,38.6,Y,Sulfate,0.0322,3,38.6,mg/L,mg/L,Mcleod,G,7010205,BUFFALO CK AT N/S ROAD IN S24 4.5 MI N OF PLATO,Actual,-94.02025,44.841,41157,2012,9,September,07010205-638,07010205
S000-579,41171,Sample,07010205-638,D516,Total,73.4,Y,Sulfate,0.0322,3,73.4,mg/L,mg/L,Mcleod,G,7010205,BUFFALO CK AT N/S ROAD IN S24 4.5 MI N OF PLATO,Actual,-94.02025,44.841,41171,2012,9,September,07010205-638,07010205
S000-460,41556,Sample,07010205-638,300.1,Total,140,Y,Sulfate,NA,1,140,mg/L,mg/L,Mcleod,G,7010205,BUFFALO CK AT N/S RD IN S28 0.5 MI E OF BROWNTON,Actual,-94.325278,44.734583,41556,2013,10,October,07010205-638,07010205
S000-466,41556,Sample,07010205-638,300.1,Total,147,Y,Sulfate,NA,1,147,mg/L,mg/L,Mcleod,G,7010205,BUFFALO CK AT RD BTN S25/30 1 MI NW OF STEWART,Actual,-94.497917,44.74075,41556,2013,10,October,07010205-638,07010205
S000-528,41556,Sample,07010205-638,300.1,Total,37.6,Y,Sulfate,NA,1,37.6,mg/L,mg/L,Mcleod,G,7010205,BUFFALO CK AT ROAD BTN S22/23 1 MI SW OF GLENCOE,Actual,-94.17275,44.7525,41556,2013,10,October,07010205-638,07010205
S007-617,41556,Sample,07010205-638,300.1,Total,107,Y,Sulfate,NA,1,107,mg/L,mg/L,Mcleod,G,7010205,"BUFFALO CK JUST E OF DAIRY AVE ( CSAH-1) IN BUFFALO CK PARK, 2 MI E OF GLENCOE, MN",Actual,-94.087208,44.764108,41556,2013,10,October,07010205-638,07010205
S007-709,41556,Sample,07010205-638,300.1,Total,105,Y,Sulfate,NA,1,105,mg/L,mg/L,Mcleod,G,7010205,"BUFFALO CK JUST S OF USTH 212, JUST E OF GLENCOE, MN",Actual,-94.107633,44.767404,41556,2013,10,October,07010205-638,07010205
S000-528,41586,Sample,07010205-638,300.1,Total,117,Y,Sulfate,NA,1,117,mg/L,mg/L,Mcleod,G,7010205,BUFFALO CK AT ROAD BTN S22/23 1 MI SW OF GLENCOE,Actual,-94.17275,44.7525,41586,2013,11,November,07010205-638,07010205
S000-582,41586,Sample,07010205-638,300.1,Total,60,Y,Sulfate,NA,1,60,mg/L,mg/L,Mcleod,G,7010205,BUFFALO CK AT CSAH-1 2 MI E OF GLENCOE,Actual,-94.091083,44.763889,41586,2013,11,November,07010205-638,07010205
S007-709,41586,Sample,07010205-638,300.1,Total,58.3,Y,Sulfate,NA,1,58.3,mg/L,mg/L,Mcleod,G,7010205,"BUFFALO CK JUST S OF USTH 212, JUST E OF GLENCOE, MN",Actual,-94.107633,44.767404,41586,2013,11,November,07010205-638,07010205
S000-528,41729,Sample,07010205-638,300.1,Total,30.7,Y,Sulfate,NA,1,30.7,mg/L,mg/L,Mcleod,G,7010205,BUFFALO CK AT ROAD BTN S22/23 1 MI SW OF GLENCOE,Actual,-94.17275,44.7525,41729,2014,3,March,07010205-638,07010205
S000-582,41729,Sample,07010205-638,300.1,Total,30.2,Y,Sulfate,NA,1,30.2,mg/L,mg/L,Mcleod,G,7010205,BUFFALO CK AT CSAH-1 2 MI E OF GLENCOE,Actual,-94.091083,44.763889,41729,2014,3,March,07010205-638,07010205
S000-528,41739,Sample,07010205-638,300.1,Total,44.4,Y,Sulfate,NA,1,44.4,mg/L,mg/L,Mcleod,G,7010205,BUFFALO CK AT ROAD BTN S22/23 1 MI SW OF GLENCOE,Actual,-94.17275,44.7525,41739,2014,4,April,07010205-638,07010205
S000-460,41774,Sample,07010205-638,300.1,Total,121,Y,Sulfate,NA,1,121,mg/L,mg/L,Mcleod,G,7010205,BUFFALO CK AT N/S RD IN S28 0.5 MI E OF BROWNTON,Actual,-94.325278,44.734583,41774,2014,5,May,07010205-638,07010205
S000-582,41774,Sample,07010205-638,300.1,Total,86.2,Y,Sulfate,NA,1,86.2,mg/L,mg/L,Mcleod,G,7010205,BUFFALO CK AT CSAH-1 2 MI E OF GLENCOE,Actual,-94.091083,44.763889,41774,2014,5,May,07010205-638,07010205
